ELEMENT,HOLE,X,Y
ICS,I1,-43.96484366,-5.76888332
OCS,O1,-44.01503505,-5.73406431
ICS,I1,-44.06492069,-5.698808628
OCS,O1,-44.11449677,-5.663118961
ICS,I1,-44.16375951,-5.626998024
OCS,O1,-44.21270516,-5.59044857
ICS,I1,-44.26133,-5.553473382
OCS,O1,-44.30963033,-5.516075275
ICS,I1,-44.35760246,-5.478257098
OCS,O1,-44.40524274,-5.44002173
ICS,I1,-44.45254754,-5.401372084
OCS,O1,-44.49951327,-5.362311102
ICS,I1,-44.54613634,-5.322841759
OCS,O1,-44.5924132,-5.282967062
ICS,I1,-44.63834034,-5.242690046
OCS,O1,-44.68391424,-5.202013778
ICS,I1,-44.72913145,-5.160941358
OCS,O1,-44.77398852,-5.119475911
ICS,I1,-44.81848203,-5.077620597
OCS,O1,-44.86260859,-5.035378602
ICS,I1,-44.90636485,-4.992753144
OCS,O1,-44.94974747,-4.949747468
ICS,I1,-44.99275314,-4.90636485
OCS,O1,-45.0353786,-4.862608593
ICS,I1,-45.0776206,-4.81848203
OCS,O1,-45.11947591,-4.77398852
ICS,I1,-45.16094136,-4.729131453
OCS,O1,-45.20201378,-4.683914245
ICS,I1,-45.24269005,-4.638340338
OCS,O1,-45.28296706,-4.592413203
ICS,I1,-45.32284176,-4.546136338
OCS,O1,-45.3623111,-4.499513268
ICS,I1,-45.40137208,-4.452547542
OCS,O1,-45.44002173,-4.405242737
ICS,I1,-45.4782571,-4.357602456
OCS,O1,-45.51607528,-4.309630327
ICS,I1,-45.55347338,-4.261330003
OCS,O1,-45.59044857,-4.212705162
ICS,I1,-45.62699802,-4.163759507
OCS,O1,-45.66311896,-4.114496766
ICS,I1,-45.69880863,-4.06492069
OCS,O1,-45.73406431,-4.015035054
ICS,I1,-45.76888332,-3.964843658
OCS,O1,-45.80326301,-3.914350324
ICS,I1,-45.83720075,-3.863558897
OCS,O1,-45.87069398,-3.812473245
ICS,I1,-45.90374012,-3.761097258
OCS,O1,-45.93633667,-3.70943485
ICS,I1,-45.96848115,-3.657489953
OCS,O1,-46.0001711,-3.605266524
ICS,I1,-46.03140412,-3.552768541
OCS,O1,-46.06217783,-3.5
ICS,I1,-46.09248987,-3.446964921
OCS,O1,-46.12233795,-3.393667342
ICS,I1,-46.15171979,-3.340111322
OCS,O1,-46.18063315,-3.28630094
ICS,I1,-46.20907583,-3.232240293
OCS,O1,-46.23704567,-3.177933498
ICS,I1,-46.26454053,-3.123384692
OCS,O1,-46.29155832,-3.068598028
ICS,I1,-46.31809699,-3.013577678
OCS,O1,-46.34415451,-2.958327832
ICS,I1,-46.3697289,-2.902852699
OCS,O1,-46.3948182,-2.847156502
ICS,I1,-46.41942052,-2.791243482
OCS,O1,-46.44353397,-2.735117899
ICS,I1,-46.46715673,-2.678784027
OCS,O1,-46.49028698,-2.622246154
ICS,I1,-46.51292298,-2.565508587
OCS,O1,-46.53506299,-2.508575647
ICS,I1,-46.55670532,-2.451451669
OCS,O1,-46.57784835,-2.394141003
ICS,I1,-46.59849044,-2.336648015
OCS,O1,-46.61863003,-2.278977081
ICS,I1,-46.63826559,-2.221132595
OCS,O1,-46.65739561,-2.163118961
ICS,I1,-46.67601866,-2.104940597
OCS,O1,-46.69413329,-2.046601933
ICS,I1,-46.71173814,-1.988107413
OCS,O1,-46.72883187,-1.929461491
ICS,I1,-46.74541317,-1.870668633
OCS,O1,-46.76148078,-1.811733316
ICS,I1,-46.77703348,-1.752660028
OCS,O1,-46.79207008,-1.693453269
ICS,I1,-46.80658944,-1.634117547
OCS,O1,-46.82059045,-1.57465738
ICS,I1,-46.83407205,-1.515077298
OCS,O1,-46.84703321,-1.455381836
ICS,I1,-46.85947293,-1.395575541
OCS,O1,-46.87139028,-1.335662968
ICS,I1,-46.88278435,-1.275648678
OCS,O1,-46.89365427,-1.215537244
ICS,I1,-46.90399921,-1.155333241
OCS,O1,-46.91381838,-1.095041255
ICS,I1,-46.92311104,-1.034665878
OCS,O1,-46.93187648,-0.974211707
ICS,I1,-46.94011403,-0.913683346
OCS,O1,-46.94782306,-0.853085404
ICS,I1,-46.95500299,-0.792422496
OCS,O1,-46.96165327,-0.731699243
ICS,I1,-46.96777339,-0.670920268
OCS,O1,-46.97336289,-0.610090199
ICS,I1,-46.97842134,-0.54921367
OCS,O1,-46.98294835,-0.488295316
ICS,I1,-46.98694359,-0.427339777
OCS,O1,-46.99040674,-0.366351694
ICS,I1,-46.99333755,-0.305335712
OCS,O1,-46.99573579,-0.244296477
ICS,I1,-46.99760127,-0.183238638
OCS,O1,-46.99893387,-0.122166845
ICS,I1,-46.99973346,-0.061085748
OCS,O1,-47,-2.56622E-13
ULU,L0,-50,0
ULU,L0,-50.09961542,0.088138009
ULU,L0,-50.14845411,0.177141925
ULU,L0,-50.12153042,0.265041602
ULU,L0,-50.24375598,0.357719841
ULU,L0,-50.34014909,0.451460659
ULU,L0,-50.28588421,0.539060349
ULU,L0,-50.23088168,0.62574753
ULU,L0,-50.15021421,0.70977212
ULU,L0,-50.1685568,0.800282776
ULU,L0,-50.18609079,0.89116747
ULU,L0,-50.25258084,0.987211251
ULU,L0,-50.21871247,1.07402996
ULU,L0,-50.05494718,1.145616523
ULU,L0,-50.12397075,1.243067303
ULU,L0,-49.98880698,1.315051387
ULU,L0,-49.95219409,1.398689665
ULU,L0,-49.89015863,1.478094111
ULU,L0,-49.92626782,1.572166374
ULU,L0,-49.93682744,1.662854629
ULU,L0,-50.04503908,1.771211412
ULU,L0,-50.0783628,1.867914136
ULU,L0,-49.91443455,1.927170853
ULU,L0,-49.97073387,2.028568733
ULU,L0,-50.07492029,2.141490415
ULU,L0,-50.08025627,2.234739014
ULU,L0,-49.93857466,2.294500754
ULU,L0,-49.94248244,2.386978845
ULU,L0,-49.79998684,2.443411146
ULU,L0,-49.72988379,2.516319041
ULU,L0,-49.80414714,2.627013308
ULU,L0,-49.80493986,2.719150477
ULU,L0,-49.85293238,2.825282897
ULU,L0,-49.92378426,2.939558818
ULU,L0,-49.80212375,2.996809973
ULU,L0,-49.75175582,3.0747168
ULU,L0,-49.62944723,3.128797068
ULU,L0,-49.64919319,3.228574879
ULU,L0,-49.54973761,3.28823836
ULU,L0,-49.49711302,3.363104107
ULU,L0,-49.39692621,3.420201433
ULU,L0,-49.46038911,3.537094551
ULU,L0,-49.47584133,3.637434688
ULU,L0,-49.42047788,3.710824921
ULU,L0,-49.50363451,3.839717583
ULU,L0,-49.56215316,3.960773525
ULU,L0,-49.48119999,4.024530623
ULU,L0,-49.39986576,4.087177956
ULU,L0,-49.29532503,4.138545343
ULU,L0,-49.28160496,4.229871075
ULU,L0,-49.26699712,4.321271726
ULU,L0,-49.29662843,4.434264297
ULU,L0,-49.23510883,4.504263533
ULU,L0,-49.05673574,4.515521869
ULU,L0,-49.08826655,4.630703097
ULU,L0,-48.93663414,4.652117278
ULU,L0,-48.87362331,4.718189206
ULU,L0,-48.78817113,4.771587603
ULU,L0,-48.78992806,4.872336683
ULU,L0,-48.76883364,4.961167368
ULU,L0,-48.83345912,5.1
ULU,L0,-48.83169889,5.20226822
ULU,L0,-48.65738974,5.201884557
ULU,L0,-48.67561367,5.316422896
ULU,L0,-48.73489539,5.458168422
ULU,L0,-48.70801668,5.547618456
ULU,L0,-48.55443979,5.555318157
ULU,L0,-48.52648253,5.643555675
ULU,L0,-48.37327948,5.647848325
ULU,L0,-48.2824682,5.692382681
ULU,L0,-48.31439325,5.821800829
ULU,L0,-48.2836254,5.908652574
ULU,L0,-48.29242419,6.024798836
ULU,L0,-48.31991851,6.156415843
ULU,L0,-48.18601398,6.168603987
ULU,L0,-48.1120379,6.224585612
ULU,L0,-47.97860888,6.233572438
ULU,L0,-47.963038,6.334086428
ULU,L0,-47.84917421,6.35613595
ULU,L0,-47.77411768,6.408488069
ULU,L0,-47.66044443,6.427876097
ULU,L0,-47.68010025,6.559425288
ULU,L0,-47.66030224,6.658999144
ULU,L0,-47.58317667,6.709027988
ULU,L0,-47.61723446,6.858588715
ULU,L0,-47.63082044,6.992358649
ULU,L0,-47.53294313,7.024583109
ULU,L0,-47.4350873,7.055634401
ULU,L0,-47.31928247,7.068148919
ULU,L0,-47.27515458,7.149274496
ULU,L0,-47.23016684,7.230166838
ULU,L0,-47.21936542,7.346479626
ULU,L0,-47.13761476,7.391216448
ULU,L0,-46.96614831,7.340788635
ULU,L0,-46.95638327,7.459807757
ULU,L0,-46.80657134,7.428069168
ULU,L0,-46.72476259,7.468605496
ULU,L0,-46.62620048,7.489557208
ULU,L0,-46.59339324,7.584831281
ULU,L0,-46.54318909,7.661090103
ULU,L0,-46.55643362,7.81365332
ULU,L0,-46.51980176,7.90915198
ULU,L0,-46.35613595,7.849174211
ULU,L0,-46.33408643,7.963037996
ULU,L0,-46.3413132,8.116510762
ULU,L0,-46.28546175,8.191373239
ULU,L0,-46.13851324,8.146082202
ULU,L0,-46.08206299,8.2194364
ULU,L0,-45.93663105,8.171071643
ULU,L0,-45.8360647,8.181860959
ULU,L0,-45.82180083,8.31439325
ULU,L0,-45.76318346,8.385483969
ULU,L0,-45.73172726,8.497635119
ULU,L0,-45.7125478,8.630718258
ULU,L0,-45.58255011,8.596373321
ULU,L0,-45.4938885,8.623677533
ULU,L0,-45.36543255,8.586486974
ULU,L0,-45.3164229,8.675613672
ULU,L0,-45.20188456,8.657389737
ULU,L0,-45.11344901,8.680913791
ULU,L0,-45,8.660254038
ULU,L0,-44.97347796,8.790592529
ULU,L0,-44.92081765,8.877390027
ULU,L0,-44.83123245,8.898023266
ULU,L0,-44.81208352,9.050212827
ULU,L0,-44.77909815,9.180562123
ULU,L0,-44.67610215,9.177367199
ULU,L0,-44.57352758,9.173077206
ULU,L0,-44.46042642,9.145229421
ULU,L0,-44.39121319,9.2063699
ULU,L0,-44.32127173,9.266997122
ULU,L0,-44.2713404,9.37260109
ULU,L0,-44.17921901,9.386679577
ULU,L0,-44.03534058,9.280647953
ULU,L0,-43.98545751,9.389149505
ULU,L0,-43.85553558,9.30808629
ULU,L0,-43.76479626,9.318197738
ULU,L0,-43.66501227,9.30417568
ULU,L0,-43.60159789,9.382483286
ULU,L0,-43.52833937,9.436972307
ULU,L0,-43.48860546,9.584864732
ULU,L0,-43.42152031,9.662075284
ULU,L0,-43.28823836,9.549737614
ULU,L0,-43.22857488,9.649193192
ULU,L0,-43.18287504,9.795882118
ULU,L0,-43.10478738,9.847127516
ULU,L0,-42.98219139,9.754308511
ULU,L0,-42.9040569,9.803931789
ULU,L0,-42.78393729,9.708743129
ULU,L0,-42.68574568,9.684486055
ULU,L0,-42.62701331,9.804147137
ULU,L0,-42.54761654,9.850902241
ULU,L0,-42.47969943,9.945531194
ULU,L0,-42.41615952,10.06402868
ULU,L0,-42.30574831,9.987293164
ULU,L0,-42.21309505,9.982626673
ULU,L0,-42.10510587,9.903744457
ULU,L0,-42.02856873,9.97073387
ULU,L0,-41.92717085,9.914434553
ULU,L0,-41.83602292,9.906293194
ULU,L0,-41.73648178,9.84807753
ULU,L0,-41.66698082,9.961484576
ULU,L0,-41.58780982,10.02503666
ULU,L0,-41.49657029,10.01378562
ULU,L0,-41.42652428,10.1502477
ULU,L0,-41.35094609,10.26145432
ULU,L0,-41.25525424,10.22322536
ULU,L0,-41.16033294,10.18411152
ULU,L0,-41.06357711,10.11926029
ULU,L0,-40.97762668,10.15304122
ULU,L0,-40.89116747,10.18609079
ULU,L0,-40.80812869,10.26824854
ULU,L0,-40.71674777,10.24997062
ULU,L0,-40.61781122,10.10112416
ULU,L0,-40.53382675,10.18602125
ULU,L0,-40.43946533,10.06541083
ULU,L0,-40.35073994,10.04387781
ULU,L0,-40.26176948,9.99657325
ULU,L0,-40.17539668,10.04846934
ULU,L0,-40.08791985,10.07461637
ULU,L0,-40,10.2
ULU,L0,-39.91055301,10.24960971
ULU,L0,-39.82373069,10.09846172
ULU,L0,-39.73364955,10.17151328
ULU,L0,-39.64053518,10.29372552
ULU,L0,-39.54962983,10.31517289
ULU,L0,-39.46617325,10.18602125
ULU,L0,-39.37577868,10.20592831
ULU,L0,-39.29545962,10.07539691
ULU,L0,-39.21148609,10.0190192
ULU,L0,-39.11536921,10.11137619
ULU,L0,-39.02476947,10.12815632
ULU,L0,-38.92858325,10.19384943
ULU,L0,-38.82834674,10.28346871
ULU,L0,-38.75083923,10.17359805
ULU,L0,-38.66536968,10.13752371
ULU,L0,-38.59087235,10.0264642
ULU,L0,-38.49603924,10.06323641
ULU,L0,-38.4200119,9.97565224
ULU,L0,-38.33714537,9.936827435
ULU,L0,-38.26351822,9.84807753
ULU,L0,-38.15942119,9.930874566
ULU,L0,-38.0632887,9.963515912
ULU,L0,-37.98139966,9.921737634
ULU,L0,-37.86890517,10.02601291
ULU,L0,-37.75985,10.10466367
ULU,L0,-37.68300414,10.03601167
ULU,L0,-37.60718502,9.966791684
ULU,L0,-37.53844471,9.872759015
ULU,L0,-37.44612396,9.875105932
ULU,L0,-37.35357526,9.876591574
ULU,L0,-37.24744473,9.925393668
ULU,L0,-37.16782617,9.876963926
ULU,L0,-37.12576471,9.703255717
ULU,L0,-37.01780861,9.754308511
ULU,L0,-36.97038907,9.608698279
ULU,L0,-36.89437921,9.558117989
ULU,L0,-36.82695344,9.483236552
ULU,L0,-36.72804005,9.502461685
ULU,L0,-36.63689589,9.497113023
ULU,L0,-36.51139454,9.584864732
ULU,L0,-36.41037434,9.60088994
ULU,L0,-36.38048371,9.429162308
ULU,L0,-36.27085002,9.466998754
ULU,L0,-36.14155209,9.549993702
ULU,L0,-36.04879356,9.539056173
ULU,L0,-36.01454249,9.389149505
ULU,L0,-35.92279077,9.376939261
ULU,L0,-35.8919599,9.226809122
ULU,L0,-35.83233291,9.145110772
ULU,L0,-35.71042464,9.199024038
ULU,L0,-35.61954959,9.183805268
ULU,L0,-35.50669575,9.212638975
ULU,L0,-35.38185263,9.262570643
ULU,L0,-35.34659738,9.132816873
ULU,L0,-35.27862043,9.069685769
ULU,L0,-35.24660043,8.939844378
ULU,L0,-35.14490961,8.941964121
ULU,L0,-35.10342284,8.833659042
ULU,L0,-35.03883263,8.768833637
ULU,L0,-35,8.660254038
ULU,L0,-34.87386253,8.70245452
ULU,L0,-34.77236354,8.700248102
ULU,L0,-34.70970203,8.632981664
ULU,L0,-34.56832754,8.692492986
ULU,L0,-34.43894905,8.729101464
ULU,L0,-34.39021794,8.63830685
ULU,L0,-34.3426459,8.547329676
ULU,L0,-34.31021221,8.435457301
ULU,L0,-34.22265638,8.406087124
ULU,L0,-34.13518094,8.375829653
ULU,L0,-34.01875956,8.385389839
ULU,L0,-33.96050653,8.312649617
ULU,L0,-33.9803934,8.135031429
ULU,L0,-33.86148676,8.146082202
ULU,L0,-33.8667286,7.993034903
ULU,L0,-33.81260217,7.919508074
ULU,L0,-33.77485363,7.826081569
ULU,L0,-33.67533007,7.810316913
ULU,L0,-33.59151193,7.774117678
ULU,L0,-33.44356638,7.81365332
ULU,L0,-33.3431575,7.794161147
ULU,L0,-33.37380381,7.62256676
ULU,L0,-33.25784101,7.620624459
ULU,L0,-33.10795475,7.654391702
ULU,L0,-33.02453111,7.612388503
ULU,L0,-33.04361673,7.459807757
ULU,L0,-32.96157446,7.416952944
ULU,L0,-32.98395046,7.265331983
ULU,L0,-32.95586189,7.168167014
ULU,L0,-32.82286617,7.177133829
ULU,L0,-32.74267668,7.131751764
ULU,L0,-32.62676705,7.120248297
ULU,L0,-32.49237526,7.124469858
ULU,L0,-32.50362456,6.990483191
ULU,L0,-32.46133923,6.907909873
ULU,L0,-32.47565864,6.774947389
ULU,L0,-32.37937554,6.742158991
ULU,L0,-32.37743324,6.626196193
ULU,L0,-32.3389099,6.543189087
ULU,L0,-32.33955557,6.427876097
ULU,L0,-32.20659171,6.424390025
ULU,L0,-32.11196849,6.387601969
ULU,L0,-32.07609241,6.302960696
ULU,L0,-31.92288978,6.310530122
ULU,L0,-31.78879293,6.30068079
ULU,L0,-31.77405425,6.198694738
ULU,L0,-31.76046718,6.096933564
ULU,L0,-31.76825208,5.980714942
ULU,L0,-31.69602171,5.923170148
ULU,L0,-31.62417035,5.864819062
ULU,L0,-31.51150026,5.83398424
ULU,L0,-31.48163894,5.745707083
ULU,L0,-31.56107548,5.585602291
ULU,L0,-31.44556021,5.555318157
ULU,L0,-31.50283118,5.413293554
ULU,L0,-31.47711663,5.325688606
ULU,L0,-31.47359836,5.224985647
ULU,L0,-31.38546863,5.176132653
ULU,L0,-31.31908621,5.113449007
ULU,L0,-31.16654088,5.1
ULU,L0,-31.07885412,5.047341491
ULU,L0,-31.16634096,4.896577164
ULU,L0,-31.05803588,4.855090386
ULU,L0,-30.90563979,4.835557097
ULU,L0,-30.84161315,4.767554432
ULU,L0,-30.91173345,4.630703097
ULU,L0,-30.84929615,4.562372639
ULU,L0,-30.92218013,4.427548583
ULU,L0,-30.92901789,4.326636523
ULU,L0,-30.80097596,4.289575357
ULU,L0,-30.74114407,4.219503744
ULU,L0,-30.63615906,4.169050592
ULU,L0,-30.50842823,4.127052863
ULU,L0,-30.56482525,4.004994067
ULU,L0,-30.55333178,3.912938096
ULU,L0,-30.61226347,3.792891758
ULU,L0,-30.53300125,3.729149982
ULU,L0,-30.57083769,3.61951629
ULU,L0,-30.56302769,3.528339366
ULU,L0,-30.60307379,3.420201433
ULU,L0,-30.47932094,3.371449278
ULU,L0,-30.40298646,3.304516768
ULU,L0,-30.39822299,3.212709646
ULU,L0,-30.25167071,3.167424192
ULU,L0,-30.12902956,3.112305025
ULU,L0,-30.15006101,3.011428559
ULU,L0,-30.17209772,2.911157283
ULU,L0,-30.21916224,2.804610095
ULU,L0,-30.17096938,2.725831436
ULU,L0,-30.12340843,2.646424736
ULU,L0,-30.0280793,2.578914042
ULU,L0,-30.03021141,2.485747477
ULU,L0,-30.15961641,2.362467082
ULU,L0,-30.06142534,2.294500754
ULU,L0,-30.16381773,2.18062911
ULU,L0,-30.16961661,2.089512493
ULU,L0,-30.20075295,1.993679344
ULU,L0,-30.13464681,1.917630404
ULU,L0,-30.09370681,1.836022919
ULU,L0,-29.95496092,1.771211412
ULU,L0,-29.89057258,1.69173796
ULU,L0,-30.02434776,1.579988097
ULU,L0,-29.93676359,1.503960758
ULU,L0,-29.80023889,1.43348294
ULU,L0,-29.76333181,1.347682935
ULU,L0,-29.87602925,1.243067303
ULU,L0,-29.84072778,1.157502861
ULU,L0,-29.95532886,1.055737479
ULU,L0,-29.99626821,0.963249813
ULU,L0,-29.88862381,0.884630789
ULU,L0,-29.85636613,0.798321299
ULU,L0,-29.77496848,0.715003856
ULU,L0,-29.66930484,0.631852384
ULU,L0,-29.76404727,0.536443551
ULU,L0,-29.78473193,0.446008236
ULU,L0,-29.88116788,0.353357404
ULU,L0,-29.82848672,0.266350449
ULU,L0,-29.90153828,0.176269305
ULU,L0,-29.92538363,0.087919845
ULU,L0,-30,3.23114E-14
ULU,L0,-29.90038458,-0.088138009
ULU,L0,-29.85154589,-0.177141925
ULU,L0,-29.87846958,-0.265041602
ULU,L0,-29.75624402,-0.357719841
ULU,L0,-29.65985091,-0.451460659
ULU,L0,-29.71411579,-0.539060349
ULU,L0,-29.76911832,-0.62574753
ULU,L0,-29.84978579,-0.70977212
ULU,L0,-29.8314432,-0.800282776
ULU,L0,-29.81390921,-0.89116747
ULU,L0,-29.74741916,-0.987211251
ULU,L0,-29.78128753,-1.07402996
ULU,L0,-29.94505282,-1.145616523
ULU,L0,-29.87602925,-1.243067303
ULU,L0,-30.01119302,-1.315051387
ULU,L0,-30.04780591,-1.398689665
ULU,L0,-30.10984137,-1.478094111
ULU,L0,-30.07373218,-1.572166374
ULU,L0,-30.06317256,-1.662854629
ULU,L0,-29.95496092,-1.771211412
ULU,L0,-29.9216372,-1.867914136
ULU,L0,-30.08556545,-1.927170853
ULU,L0,-30.02926613,-2.028568733
ULU,L0,-29.92507971,-2.141490415
ULU,L0,-29.91974373,-2.234739014
ULU,L0,-30.06142534,-2.294500754
ULU,L0,-30.05751756,-2.386978845
ULU,L0,-30.20001316,-2.443411146
ULU,L0,-30.27011621,-2.516319041
ULU,L0,-30.19585286,-2.627013308
ULU,L0,-30.19506014,-2.719150477
ULU,L0,-30.14706762,-2.825282897
ULU,L0,-30.07621574,-2.939558818
ULU,L0,-30.19787625,-2.996809973
ULU,L0,-30.24824418,-3.0747168
ULU,L0,-30.37055277,-3.128797068
ULU,L0,-30.35080681,-3.228574879
ULU,L0,-30.45026239,-3.28823836
ULU,L0,-30.50288698,-3.363104107
ULU,L0,-30.60307379,-3.420201433
ULU,L0,-30.53961089,-3.537094551
ULU,L0,-30.52415867,-3.637434688
ULU,L0,-30.57952212,-3.710824921
ULU,L0,-30.49636549,-3.839717583
ULU,L0,-30.43784684,-3.960773525
ULU,L0,-30.51880001,-4.024530623
ULU,L0,-30.60013424,-4.087177956
ULU,L0,-30.70467497,-4.138545343
ULU,L0,-30.71839504,-4.229871075
ULU,L0,-30.73300288,-4.321271726
ULU,L0,-30.70337157,-4.434264297
ULU,L0,-30.76489117,-4.504263533
ULU,L0,-30.94326426,-4.515521869
ULU,L0,-30.91173345,-4.630703097
ULU,L0,-31.06336586,-4.652117278
ULU,L0,-31.12637669,-4.718189206
ULU,L0,-31.21182887,-4.771587603
ULU,L0,-31.21007194,-4.872336683
ULU,L0,-31.23116636,-4.961167368
ULU,L0,-31.16654088,-5.1
ULU,L0,-31.16830111,-5.20226822
ULU,L0,-31.34261026,-5.201884557
ULU,L0,-31.32438633,-5.316422896
ULU,L0,-31.26510461,-5.458168422
ULU,L0,-31.29198332,-5.547618456
ULU,L0,-31.44556021,-5.555318157
ULU,L0,-31.47351747,-5.643555675
ULU,L0,-31.62672052,-5.647848325
ULU,L0,-31.7175318,-5.692382681
ULU,L0,-31.68560675,-5.821800829
ULU,L0,-31.7163746,-5.908652574
ULU,L0,-31.70757581,-6.024798836
ULU,L0,-31.68008149,-6.156415843
ULU,L0,-31.81398602,-6.168603987
ULU,L0,-31.8879621,-6.224585612
ULU,L0,-32.02139112,-6.233572438
ULU,L0,-32.036962,-6.334086428
ULU,L0,-32.15082579,-6.35613595
ULU,L0,-32.22588232,-6.408488069
ULU,L0,-32.33955557,-6.427876097
ULU,L0,-32.31989975,-6.559425288
ULU,L0,-32.33969776,-6.658999144
ULU,L0,-32.41682333,-6.709027988
ULU,L0,-32.38276554,-6.858588715
ULU,L0,-32.36917956,-6.992358649
ULU,L0,-32.46705687,-7.024583109
ULU,L0,-32.5649127,-7.055634401
ULU,L0,-32.68071753,-7.068148919
ULU,L0,-32.72484542,-7.149274496
ULU,L0,-32.76983316,-7.230166838
ULU,L0,-32.78063458,-7.346479626
ULU,L0,-32.86238524,-7.391216448
ULU,L0,-33.03385169,-7.340788635
ULU,L0,-33.04361673,-7.459807757
ULU,L0,-33.19342866,-7.428069168
ULU,L0,-33.27523741,-7.468605496
ULU,L0,-33.37379952,-7.489557208
ULU,L0,-33.40660676,-7.584831281
ULU,L0,-33.45681091,-7.661090103
ULU,L0,-33.44356638,-7.81365332
ULU,L0,-33.48019824,-7.90915198
ULU,L0,-33.64386405,-7.849174211
ULU,L0,-33.66591357,-7.963037996
ULU,L0,-33.6586868,-8.116510762
ULU,L0,-33.71453825,-8.191373239
ULU,L0,-33.86148676,-8.146082202
ULU,L0,-33.91793701,-8.2194364
ULU,L0,-34.06336895,-8.171071643
ULU,L0,-34.1639353,-8.181860959
ULU,L0,-34.17819917,-8.31439325
ULU,L0,-34.23681654,-8.385483969
ULU,L0,-34.26827274,-8.497635119
ULU,L0,-34.2874522,-8.630718258
ULU,L0,-34.41744989,-8.596373321
ULU,L0,-34.5061115,-8.623677533
ULU,L0,-34.63456745,-8.586486974
ULU,L0,-34.6835771,-8.675613672
ULU,L0,-34.79811544,-8.657389737
ULU,L0,-34.88655099,-8.680913791
ULU,L0,-35,-8.660254038
ULU,L0,-35.02652204,-8.790592529
ULU,L0,-35.07918235,-8.877390027
ULU,L0,-35.16876755,-8.898023266
ULU,L0,-35.18791648,-9.050212827
ULU,L0,-35.22090185,-9.180562123
ULU,L0,-35.32389785,-9.177367199
ULU,L0,-35.42647242,-9.173077206
ULU,L0,-35.53957358,-9.145229421
ULU,L0,-35.60878681,-9.2063699
ULU,L0,-35.67872827,-9.266997122
ULU,L0,-35.7286596,-9.37260109
ULU,L0,-35.82078099,-9.386679577
ULU,L0,-35.96465942,-9.280647953
ULU,L0,-36.01454249,-9.389149505
ULU,L0,-36.14446442,-9.30808629
ULU,L0,-36.23520374,-9.318197738
ULU,L0,-36.33498773,-9.30417568
ULU,L0,-36.39840211,-9.382483286
ULU,L0,-36.47166063,-9.436972307
ULU,L0,-36.51139454,-9.584864732
ULU,L0,-36.57847969,-9.662075284
ULU,L0,-36.71176164,-9.549737614
ULU,L0,-36.77142512,-9.649193192
ULU,L0,-36.81712496,-9.795882118
ULU,L0,-36.89521262,-9.847127516
ULU,L0,-37.01780861,-9.754308511
ULU,L0,-37.0959431,-9.803931789
ULU,L0,-37.21606271,-9.708743129
ULU,L0,-37.31425432,-9.684486055
ULU,L0,-37.37298669,-9.804147137
ULU,L0,-37.45238346,-9.850902241
ULU,L0,-37.52030057,-9.945531194
ULU,L0,-37.58384048,-10.06402868
ULU,L0,-37.69425169,-9.987293164
ULU,L0,-37.78690495,-9.982626673
ULU,L0,-37.89489413,-9.903744457
ULU,L0,-37.97143127,-9.97073387
ULU,L0,-38.07282915,-9.914434553
ULU,L0,-38.16397708,-9.906293194
ULU,L0,-38.26351822,-9.84807753
ULU,L0,-38.33301918,-9.961484576
ULU,L0,-38.41219018,-10.02503666
ULU,L0,-38.50342971,-10.01378562
ULU,L0,-38.57347572,-10.1502477
ULU,L0,-38.64905391,-10.26145432
ULU,L0,-38.74474576,-10.22322536
ULU,L0,-38.83966706,-10.18411152
ULU,L0,-38.93642289,-10.11926029
ULU,L0,-39.02237332,-10.15304122
ULU,L0,-39.10883253,-10.18609079
ULU,L0,-39.19187131,-10.26824854
ULU,L0,-39.28325223,-10.24997062
ULU,L0,-39.38218878,-10.10112416
ULU,L0,-39.46617325,-10.18602125
ULU,L0,-39.56053467,-10.06541083
ULU,L0,-39.64926006,-10.04387781
ULU,L0,-39.73823052,-9.99657325
ULU,L0,-39.82460332,-10.04846934
ULU,L0,-39.91208015,-10.07461637
ULU,L0,-40,-10.2
ULU,L0,-40.08944699,-10.24960971
ULU,L0,-40.17626931,-10.09846172
ULU,L0,-40.26635045,-10.17151328
ULU,L0,-40.35946482,-10.29372552
ULU,L0,-40.45037017,-10.31517289
ULU,L0,-40.53382675,-10.18602125
ULU,L0,-40.62422132,-10.20592831
ULU,L0,-40.70454038,-10.07539691
ULU,L0,-40.78851391,-10.0190192
ULU,L0,-40.88463079,-10.11137619
ULU,L0,-40.97523053,-10.12815632
ULU,L0,-41.07141675,-10.19384943
ULU,L0,-41.17165326,-10.28346871
ULU,L0,-41.24916077,-10.17359805
ULU,L0,-41.33463032,-10.13752371
ULU,L0,-41.40912765,-10.0264642
ULU,L0,-41.50396076,-10.06323641
ULU,L0,-41.5799881,-9.97565224
ULU,L0,-41.66285463,-9.936827435
ULU,L0,-41.73648178,-9.84807753
ULU,L0,-41.84057881,-9.930874566
ULU,L0,-41.9367113,-9.963515912
ULU,L0,-42.01860034,-9.921737634
ULU,L0,-42.13109483,-10.02601291
ULU,L0,-42.24015,-10.10466367
ULU,L0,-42.31699586,-10.03601167
ULU,L0,-42.39281498,-9.966791684
ULU,L0,-42.46155529,-9.872759015
ULU,L0,-42.55387604,-9.875105932
ULU,L0,-42.64642474,-9.876591574
ULU,L0,-42.75255527,-9.925393668
ULU,L0,-42.83217383,-9.876963926
